Federal Office of Meteorology and Climatology MeteoSwiss
MeteoSchweiz / MeteoSuisse / MeteoSvizzera / MeteoSwiss

Monthly homogenized values

Station:                  La Chaux-de-Fonds
Altitude [m asl]:         1017 m
Coordinates:              47° 5.0' N / 6° 47.5' E

Reference date of homogenization:
         Temperature:     01.12.2009
         Precipitation:   01.12.2010

Last inhomogeneity provisionally corrected:
         Temperature:     no
         Precipitation:   yes

Units:
         Temperature:     °C
         Precipitation:   mm

Missing values:           NA

Data source:              MeteoSwiss
Creation date:            7.07.2021


Year  Month        Temperature      Precipitation  
1917      1               -5.6               65.0  
1917      2               -4.7               14.5  
1917      3               -1.8              108.6  
1917      4                1.1              120.3  
1917      5               12.0              162.6  
1917      6               13.9              209.3  
1917      7               13.8              118.2  
1917      8               12.2              272.6  
1917      9               12.3               77.3  
1917     10                3.5              251.2  
1917     11                1.0               85.7  
1917     12               -6.1               34.1  
1918      1               -1.4               85.0  
1918      2               -1.0               33.8  
1918      3                0.8               53.2  
1918      4                3.9              123.3  
1918      5               10.2               54.6  
1918      6                9.6              173.2  
1918      7               13.5               54.9  
1918      8               12.6               69.4  
1918      9               10.3              246.1  
1918     10                3.8               64.0  
1918     11                1.6               76.0  
1918     12                1.4              278.6  
1919      1               -2.7               40.5  
1919      2               -3.2              150.4  
1919      3                0.3              154.2  
1919      4                1.7              155.1  
1919      5                9.1               62.7  
1919      6               11.9              167.7  
1919      7               10.6              139.7  
1919      8               14.7               42.1  
1919      9               12.0               55.3  
1919     10                2.2               85.1  
1919     11               -0.7              185.7  
1919     12               -1.1              277.0  
1920      1               -0.7              156.2  
1920      2                0.2               23.2  
1920      3                2.6               84.5  
1920      4                4.9              112.3  
1920      5               11.5               70.9  
1920      6               11.5              134.9  
1920      7               13.6              100.4  
1920      8               11.3               93.2  
1920      9               10.3              163.8  
1920     10                6.2               26.5  
1920     11                1.5                6.7  
1920     12               -1.9               55.7  
1921      1                1.0               92.1  
1921      2               -2.3                4.3  
1921      3                1.6               18.6  
1921      4                3.3               43.0  
1921      5                9.6              185.1  
1921      6               12.2               68.6  
1921      7               16.3               63.8  
1921      8               13.1              117.1  
1921      9               12.3               65.7  
1921     10                8.4               25.5  
1921     11               -0.7               78.3  
1921     12               -1.3               72.3  
1922      1               -3.2              177.9  
1922      2               -1.5              134.7  
1922      3                1.4              102.2  
1922      4                2.3              284.7  
1922      5               11.6               59.8  
1922      6               12.1              105.8  
1922      7               12.5              148.7  
1922      8               12.9              122.2  
1922      9                7.7              126.5  
1922     10                4.1               86.6  
1922     11               -0.4              138.8  
1922     12               -2.1              191.2  
1923      1               -3.5               46.7  
1923      2                0.2              131.1  
1923      3                1.3               95.8  
1923      4                4.8               79.8  
1923      5                8.3              181.6  
1923      6                8.1               88.3  
1923      7               16.3               42.9  
1923      8               14.1               94.2  
1923      9                9.8               79.2  
1923     10                8.2              217.0  
1923     11                0.7              176.8  
1923     12               -2.5              246.0  
1924      1               -3.1               49.3  
1924      2               -5.3               45.0  
1924      3                0.2               55.5  
1924      4                4.5              131.3  
1924      5               10.4              206.0  
1924      6               12.0              144.7  
1924      7               13.9              143.1  
