Federal Office of Meteorology and Climatology MeteoSwiss
MeteoSchweiz / MeteoSuisse / MeteoSvizzera / MeteoSwiss

Monthly homogenized values

Station:                  Payerne
Altitude [m asl]:         490 m
Coordinates:              46° 48.7' N / 6° 56.5' E

Reference date of homogenization:
         Temperature:     01.12.2007
         Precipitation:   01.12.2007

Last inhomogeneity provisionally corrected:
         Temperature:     yes
         Precipitation:   yes

Units:
         Temperature:     °C
         Precipitation:   mm

Missing values:           NA

Data source:              MeteoSwiss
Creation date:            7.07.2021


Year  Month        Temperature      Precipitation  
1981     10                9.5              110.9  
1981     11                3.8               39.2  
1981     12                1.0              121.8  
1982      1                1.4               75.3  
1982      2                0.7               26.4  
1982      3                4.3               65.6  
1982      4                7.6               12.0  
1982      5               12.7               51.5  
1982      6               16.6              152.6  
1982      7               19.1               86.1  
1982      8               17.1              170.1  
1982      9               16.0               53.0  
1982     10                9.7              111.3  
1982     11                4.7               44.9  
1982     12                2.9               95.8  
1983      1                1.7               34.2  
1983      2               -1.2               32.9  
1983      3                5.2               65.5  
1983      4                8.2              101.3  
1983      5               10.2              156.9  
1983      6               17.0               54.7  
1983      7               21.8               43.3  
1983      8               18.3               97.5  
1983      9               14.7              125.8  
1983     10                9.4               49.4  
1983     11                3.3              101.4  
1983     12                0.7               51.8  
1984      1                1.2               84.9  
1984      2                0.3               57.7  
1984      3                2.4               42.0  
1984      4                7.4               36.3  
1984      5                9.9               88.1  
1984      6               15.3               75.4  
1984      7               18.0               65.1  
1984      8               17.2               52.5  
1984      9               13.3              189.2  
1984     10                9.7               80.1  
1984     11                5.4               63.0  
1984     12                1.8               63.7  
1985      1               -4.8               89.0  
1985      2               -0.9               56.4  
1985      3                3.3               60.1  
1985      4                8.6              120.2  
1985      5               12.3              117.8  
1985      6               14.6              113.2  
1985      7               19.4               59.7  
1985      8               17.3               90.9  
1985      9               15.4               19.1  
1985     10                9.8                1.9  
1985     11                1.8               83.9  
1985     12                1.7               66.2  
1986      1                1.1               89.1  
1986      2               -4.1               48.8  
1986      3                3.3               43.6  
1986      4                6.3              136.0  
1986      5               14.6              111.8  
1986      6               16.3               53.1  
1986      7               18.3               73.9  
1986      8               17.5              130.5  
1986      9               14.2               38.5  
1986     10               10.8               64.5  
1986     11                4.1               30.7  
1986     12                1.5               56.3  
1987      1               -3.5               44.5  
1987      2                1.2               82.4  
1987      3                1.9               54.1  
1987      4                9.1               56.8  
1987      5                9.8              112.2  
1987      6               14.3              193.4  
1987      7               18.2              139.8  
1987      8               17.6               99.3  
1987      9               16.6              131.6  
1987     10               10.6               72.2  
1987     11                5.2               62.6  
1987     12                1.8               38.2  
1988      1                3.2               77.6  
1988      2                1.6               67.6  
1988      3                4.2              120.8  
1988      4                9.3               38.9  
1988      5               13.8              104.7  
1988      6               15.6               42.3  
1988      7               17.9              102.2  
1988      8               18.2              103.0  
1988      9               14.0               74.9  
1988     10               10.4              149.5  
1988     11                3.3               18.8  
1988     12                2.3               64.7  
1989      1                0.4                9.1  
1989      2                2.2               42.2  
1989      3                7.3               52.7  
1989      4                7.2              108.9  
1989      5               14.2               50.2  
1989      6               15.5               40.6  
1989      7               19.0               78.7  
1989      8               18.0               49.4  
1989      9               14.1               19.3  
1989     10                9.9               56.8  
1989     11                2.6               43.6  
1989     12                2.0               77.4  
1990      1               -0.2               34.9  
1990      2                5.6              126.0  
1990      3                6.9               19.2  
1990      4                7.2               84.0  
1990      5               14.5               56.2  
1990      6               15.3              169.1  
1990      7               18.4               51.0  
1990      8               18.8               49.5  
1990      9               13.7               83.8  
1990     10               10.9              115.3  
1990     11                4.5              111.1  
1990     12                0.2               27.4  
1991      1                1.4               42.0  
1991      2               -1.3               18.9  
1991      3                6.9               77.4  
1991      4                7.6               30.4  
1991      5               10.0               54.6  
1991      6               15.3              108.2  
1991      7               19.7              109.6  
1991      8               19.7               15.2  
1991      9               16.4               87.0  
1991     10                8.4               73.4  
1991     11                4.5              111.7  
1991     12               -0.3               47.4  
1992      1               -1.4               16.2  
1992      2                1.7               27.2  
1992      3                6.0               41.7  
1992      4                8.7               97.9  
1992      5               14.6               79.0  
1992      6               15.3              114.5  
1992      7               18.6               97.3  
1992      8               20.6               59.7  
1992      9               14.1               60.4  
1992     10                8.1              140.5  
1992     11                6.6              115.9  
1992     12                0.7               71.6  
1993      1                2.7               16.0  
1993      2               -0.7                8.9  
1993      3                4.4               20.9  
1993      4                9.9               71.0  
1993      5               14.3               71.2  
